file,H,W,low_l_p50,nor_l_p50,exposure_ratio_med,mae_rgb
0194.jpg,4032,3024,0.0,0.2827411890029907,282742.1890029907,0.274664968252182
0195.jpg,4032,3024,0.044199999421834946,0.5375333428382874,12.161135491718081,0.3967418670654297
0196.jpg,4032,3024,0.003921568859368563,0.3567117601633072,90.93855913105097,0.33266937732696533
0197.jpg,4032,3024,0.007843137718737125,0.47368237376213074,60.386927250225774,0.4630584716796875
0198.jpg,4032,3024,0.01568627543747425,0.5419843792915344,34.549363364706586,0.5001814961433411
0199.jpg,4032,3024,0.0117647061124444,0.43184706568717957,36.70396502853498,0.4130605459213257
0200.jpg,4032,3024,0.007843137718737125,0.4782470762729645,60.96885259046172,0.4523979425430298
0201.jpg,4032,3024,0.01568627543747425,0.45953336358070374,29.29344648867156,0.42318084836006165
0202.jpg,4032,3024,0.012043138034641743,0.39762747287750244,33.014273975757376,0.402677059173584
0203.jpg,4032,3024,0.003921568859368563,0.5287922024726868,134.80788264805872,0.5019663572311401
0204.jpg,4032,3024,0.007843137718737125,0.40923139452934265,52.170475481558405,0.3880845010280609
0205.jpg,4032,3024,0.0117647061124444,0.4701686203479767,39.961020261307205,0.4377349019050598
0206.jpg,4032,3024,0.0235294122248888,0.5016705989837646,21.32013643403714,0.48180991411209106
0207.jpg,4032,3024,0.016007842496037483,0.5308902263641357,33.16237426257034,0.4770587384700775
0208.jpg,4032,3024,0.012043138034641743,0.45485883951187134,37.76607659291089,0.47199565172195435
0209.jpg,4032,3024,0.0,0.29354509711265564,293546.09711265564,0.3626520335674286
0210.jpg,4032,3024,0.022956864908337593,0.48576080799102783,21.158840768969505,0.42026183009147644
0211.jpg,4032,3024,0.007843137718737125,0.09539999812841415,12.162075877445627,0.15365521609783173
0212.jpg,4032,3024,0.0,0.3564431369304657,356444.1369304657,0.3242250084877014
0213.jpg,4032,3024,0.003921568859368563,0.5457451343536377,139.12977793880958,0.48249170184135437
0214.jpg,4032,3024,0.0117647061124444,0.5758706331253052,48.94492753955625,0.5221026539802551
0215.jpg,4032,3024,0.040345098823308945,0.5646745562553406,13.995790738734657,0.4569399356842041
0216.jpg,4032,3024,0.007843137718737125,0.6679490804672241,85.15277324513389,0.5827732682228088
0217.jpg,4032,3024,0.018478430807590485,0.5209529399871826,28.19101656384347,0.49935001134872437
0218.jpg,4032,3024,0.01568627543747425,0.48514512181282043,30.926091898271146,0.4710911214351654
0219.jpg,4032,3024,0.01568627543747425,0.53387451171875,34.032392294420454,0.5014668703079224
0220.jpg,4032,3024,0.007843137718737125,0.6426313519477844,81.92517456861349,0.6149328947067261
