H,W,l_mean,l_std,l_p01,l_p05,l_p10,l_p50,l_p90,l_p95,l_p99,dark_frac_005,dark_frac_010,clip_frac_098,r_mean,g_mean,b_mean,r_std,g_std,b_std,rg,bg,sharp_lap_var,file
4032,3024,0.024645498022437096,0.11017333716154099,0.004815686494112015,0.004815686494112015,0.004815686494112015,0.008737255819141865,0.008737255819141865,0.01265882421284914,0.83989417552948,0.9625565745202402,0.9788979007884018,1.828953031830016e-05,0.023121654987335205,0.021629443392157555,0.03896283358335495,0.11849522590637207,0.10395124554634094,0.1124853640794754,1.0689866392530203,1.8013423431478006,0.0004134061746299267,0054.jpg
4032,3024,0.019777309149503708,0.0803416296839714,0.004815686494112015,0.004815686494112015,0.004815686494112015,0.008737255819141865,0.01265882421284914,0.018478430807590485,0.3964862823486328,0.9594836873792727,0.9747558552742085,0.00010145358297640044,0.02150009199976921,0.021499980241060257,0.02908678911626339,0.09067311882972717,0.07560250163078308,0.07208876311779022,1.000005197842503,1.3528587436546107,0.0004199803515803069,0055.jpg
4032,3024,0.03908514603972435,0.1301775574684143,0.008737255819141865,0.008737255819141865,0.008737255819141865,0.01265882421284914,0.02329411916434765,0.11392157524824142,0.912243127822876,0.9180360849972705,0.9428015853332073,2.386660682791635e-05,0.03770513832569122,0.03313359245657921,0.04463736340403557,0.1329089105129242,0.1276596337556839,0.11819921433925629,1.137968978344995,1.347183112710118,0.0001909928978420794,0056.jpg
4032,3024,0.0467955581843853,0.04916255176067352,0.000894117692951113,0.004815686494112015,0.004815686494112015,0.02240000106394291,0.12609019875526428,0.16138432919979095,0.1805882453918457,0.6029835062883178,0.8719225199724951,3.444664902998236e-06,0.05069667100906372,0.04325765743851662,0.045481376349925995,0.05517803505063057,0.048673149198293686,0.04053859785199165,1.171965891015461,1.051405176283382,0.00026725156931206584,0057.jpg
4032,3024,0.20801310241222382,0.1391238272190094,0.0076078432612121105,0.0076078432612121105,0.011529413051903248,0.24943137168884277,0.3380509912967682,0.4163137674331665,0.5882235765457153,0.22116708855610145,0.2850982648074662,8.201583102376753e-08,0.23273129761219025,0.18971611559391022,0.1756700724363327,0.14860013127326965,0.13638462126255035,0.12471172213554382,1.226733270130219,0.9259632262824241,0.0005599791184067726,0058.jpg
4032,3024,0.0331251360476017,0.08876392245292664,0.004815686494112015,0.004815686494112015,0.004815686494112015,0.01265882421284914,0.055180393159389496,0.06302352994680405,0.6357333660125732,0.8664333644337364,0.9778179163254808,6.479250650877635e-06,0.03254389017820358,0.029561804607510567,0.042098771780729294,0.08664634078741074,0.08600948005914688,0.08788540214300156,1.1008728911307488,1.4240790865300261,0.00020104460418224335,0059.jpg
4032,3024,0.01592607982456684,0.08084458112716675,0.004815686494112015,0.004815686494112015,0.004815686494112015,0.008737255819141865,0.008737255819141865,0.008737255819141865,0.19565097987651825,0.9866716893161586,0.988309135382548,0.0002366976883345931,0.01817316748201847,0.017586899921298027,0.024822616949677467,0.08231977373361588,0.0793723315000534,0.08017486333847046,1.0333335738401892,1.411403127192995,0.0005238709272816777,0060.jpg
4032,3024,0.2845745384693146,0.21753817796707153,0.0067137256264686584,0.014556863345205784,0.034164708107709885,0.2629411816596985,0.6465215682983398,0.7188313603401184,0.7571529150009155,0.13281233596833794,0.2707984766051482,8.529646426471824e-06,0.3128631114959717,0.28325536847114563,0.2522129714488983,0.2264755815267563,0.216544508934021,0.19204676151275635,1.1045263101572316,0.890408829323781,0.001588262151926756,0061.jpg
4032,3024,0.06918361037969589,0.1316467821598053,0.0027921569999307394,0.0027921569999307394,0.0027921569999307394,0.02240000106394291,0.20816470682621002,0.34103527665138245,0.6746392250061035,0.7753787327045015,0.825882031053162,2.0257910262870582e-05,0.07788947969675064,0.06288556009531021,0.06538771837949753,0.1323697566986084,0.1260433942079544,0.12511618435382843,1.2385870618253032,1.0397884425606214,0.0007687087636440992,0062.jpg
4032,3024,0.02647443301975727,0.07757188379764557,0.0,0.0,0.0,0.0,0.07393725216388702,0.17023137211799622,0.37708234786987305,0.8742800650352733,0.918913982452549,5.782116087175611e-05,0.029260415583848953,0.025440527126193047,0.027099609375,0.07575248181819916,0.07119134068489075,0.09149344265460968,1.150143835262278,1.0652115826450868,0.0004135297203902155,0063.jpg
4032,3024,0.07704997062683105,0.12834951281547546,0.0,0.0,0.0,0.014556863345205784,0.26624709367752075,0.3539842963218689,0.588709831237793,0.6752099277210885,0.7561657041288737,0.0001224496357184849,0.08262937515974045,0.07258708775043488,0.07130952179431915,0.12565986812114716,0.11687465757131577,0.12583684921264648,1.1383462179611614,0.9823997849274095,0.0010124568361788988,0064.jpg
4032,3024,0.03122097998857498,0.10882126539945602,0.007843137718737125,0.007843137718737125,0.007843137718737125,0.007843137718737125,0.035101961344480515,0.07730196416378021,0.7225254774093628,0.9261664783583187,0.954888340367011,9.981326635592508e-05,0.03062409535050392,0.027626581490039825,0.030034547671675682,0.11517640203237534,0.10499721765518188,0.10410811007022858,1.1084971502679215,1.0871580519092474,0.001487715169787407,0065.jpg
4032,3024,0.08378583192825317,0.1432041972875595,0.0,0.0,0.0,0.034164708107709885,0.2477019727230072,0.44290199875831604,0.6284745335578918,0.5367569529740909,0.8047308863746115,8.201583102376753e-08,0.08723313361406326,0.07906398922204971,0.07956752926111221,0.14064666628837585,0.13307905197143555,0.13543468713760376,1.1033218934498423,1.0063686853564013,0.0004949647118337452,0066.jpg
